region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris atra,1005537,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris baka,1007048,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris curryae,1005539,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris gleni,1005541,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris humeralis,1005542,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris kenyacola,1005543,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris machadoi,1005544,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris poensis,1005545,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Kerivoula africana,1005282,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Kerivoula cuprosa,1005286,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Kerivoula eriophora,1005289,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Laephotis kirinyaga,1005732,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Laephotis stanleyi,1005737,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Mimetillus moloneyi,1005739,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis anjouanensis,1005363,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis dieteri,1005397,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis morrisi,1005441,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis nimbaensis,1006522,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis scotti,1005468,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Myotis zenatius,1005488,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Neoromicia guineensis,1005743,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Neoromicia hlandzeni,1006679,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus aero,1005611,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus etula,1006963,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus hanaki,1005619,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus inexspectatus,1005621,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus permixtus,1005631,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pipistrellus simandouensis,1005636,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Plecotus balensis,1005664,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Plecotus christii,1005665,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia brunnea,1005770,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia isabella,1005771,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia kityoi,1005772,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia nyanza,1005773,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia principis,1006741,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Pseudoromicia rendalli,1005774,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotoecus hindei,1005644,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotoecus hirundo,1005645,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus altilis,1005679,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus colias,1005682,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus damarensis,,taxonomy_unresolved,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus livingstonii,1005689,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus nigritellus,1005692,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus nucella,1005693,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Scotophilus trujilloi,1005697,no_structured_measurement,africa_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Aselliscus dongbacanus,1004560,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros alongensis alongensis,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros alongensis sungi,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros grandis/poutensis,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros griffini,1004603,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros khaokhouayensis,1004609,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros poutensis,1006684,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros pratti,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Hipposideridae,Hipposideros scutinares,1004633,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Hypsugo pulveratus,1005726,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Kerivoula cf. hardwickii,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Kerivoula kachinensis,1005294,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Kerivoula titania,1005308,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Mirostrellus joffrei,1005740,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina annamitica,1005318,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina beelzebub,1005321,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina eleryi,1005325,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina feae,1005327,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina fionae,1005328,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina harrisoni,1005334,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Murina huttoni,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Myotis alticraniatus,1006523,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Myotis annectans,1005366,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Myotis ater,1005368,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Myotis montivagus,1005440,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Pipistrellus abramus,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Pipistrellus coromandra,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Pipistrellus javanicus,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Pipistrellus tenuis,,taxonomy_unresolved,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Plecotus homochrous,1005667,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Rhinolophidae,Rhinolophus chaseni,1004667,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Pteropodidae,Rousettus leschenaultii,1004542,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Scotomanes ornatus,1005564,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Scotophilus heathii,1005686,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Emballonuridae,Taphozous theobaldi,1004829,no_structured_measurement,vietnam_bats.csv
Vietnam,90-species ChiroVox recording cohort (Gyorossy et al. 2024 Table S1); not a national checklist,Vespertilionidae,Thainycteris aureocollaris,,taxonomy_unresolved,vietnam_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Balionycteris maculata,1004360,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Chironax melanocephalus,1004362,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Cynopterus brachyotis,1004374,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Cynopterus horsfieldii,1004375,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Cynopterus minutus,1004377,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Cynopterus sphinx,1004379,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Eonycteris spelaea,1004515,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Rhinolophidae,Glischropus aquilus,1005597,no_structured_measurement,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Hipposideridae,Hipposideros doriae,1004594,no_structured_measurement,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Rhinolophidae,Kerivoula krauensis,1005295,no_structured_measurement,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Macroglossus sobrinus,1004407,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Megaerops ecaudatus,1004382,no_laryngeal_echolocation,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Miniopteridae,Miniopterus paululus,1005131,no_structured_measurement,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Rhinolophidae,Pipistrellus stenopterus,,taxonomy_unresolved,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",,Rhinolophus canuti,1004664,no_structured_measurement,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Rhinolophidae,Rhinolophus cf.,,taxonomy_unresolved,indonesia_bats.csv
Indonesia,"51-species GBIF recording cohort (MZB, Bukit Barisan Selatan and West Java call datasets); not a national checklist",Pteropodidae,Rousettus leschenaultii,1004542,no_structured_measurement,indonesia_bats.csv
Malaysia,"45-species GBIF recording cohort (Penang, Langkawi and HNHM Asian Bat Database); not a national checklist",Hipposideridae,Hipposideros kunzi,1004610,no_structured_measurement,malaysia_bats.csv
Malaysia,"45-species GBIF recording cohort (Penang, Langkawi and HNHM Asian Bat Database); not a national checklist",Rhinolophidae,Rhinolophus chiewkweeae,1004668,no_structured_measurement,malaysia_bats.csv
Malaysia,"45-species GBIF recording cohort (Penang, Langkawi and HNHM Asian Bat Database); not a national checklist",Rhinolophidae,Rhinolophus dohrni,,taxonomy_unresolved,malaysia_bats.csv
Malaysia,"45-species GBIF recording cohort (Penang, Langkawi and HNHM Asian Bat Database); not a national checklist",Rhinolophidae,Rhinolophus refulgens,1004731,no_structured_measurement,malaysia_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Harpiola isodon,1005316,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Murina bicolor,1005322,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Murina recondita,1005347,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Myotis secundus,1005469,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Pipistrellus abramus,,taxonomy_unresolved,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Plecotus taivanus,1005675,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Rhinolophidae,Rhinolophus formosae,1004685,no_structured_measurement,taiwan_bats.csv
Taiwan,17-species GBIF reference-call cohort; not a national checklist,Vespertilionidae,Submyotodon latirostris,1005490,no_structured_measurement,taiwan_bats.csv
